member_id,eligible_amount,eligible_amount_formatted
ad5499c9-2ebf-4e5c-b9d5-d007cca5ae0e,122012.61,"KES 122,013"
8f6f5df5-0519-49f5-a310-c5c434495b68,13236.98,"KES 13,237"
0b3bc0b4-9c30-4dfd-a7fb-6e56ec6f4881,74058.33,"KES 74,058"
958e6e49-d9a3-4f63-a8eb-2047a2820d73,77317.87,"KES 77,318"
820bff2b-d401-42f2-827e-27e5e753f60e,10108.59,"KES 10,109"
98ffde48-3ab7-43c3-adff-ff1d073b16b8,72922.56,"KES 72,923"
244c224f-e0d4-44c9-9045-8f884615b411,38825.84,"KES 38,826"
4d3792a2-7ed6-45f8-8e06-0e751f93d43e,10088.33,"KES 10,088"
8a40850d-4681-4ed6-93d3-ccfc22a17c2e,25957.94,"KES 25,958"
9ae7605e-1974-4c71-bc6c-46665f62aca6,59975.22,"KES 59,975"
2dd504a6-d379-4f16-b444-8bfe02ebcfe6,78609.57,"KES 78,610"
055a17ce-2292-4eaa-9533-768399a4e95b,24277.22,"KES 24,277"
74c5b100-1b53-432d-9cc5-e8d2a927a48f,116594.27,"KES 116,594"
b877d090-f26a-495d-9f27-6d57ef2835f4,70911.74,"KES 70,912"
57b0093f-e8af-4040-a418-d923c6c094f7,89530.06,"KES 89,530"
a39eab54-ce65-4d4d-be71-540d4606985d,44999.38,"KES 44,999"
cf641101-0a15-45dc-b4e4-a8da2b718420,69727.24,"KES 69,727"
21a550a0-95e6-47b8-a335-a75206ae9f8e,80387.95,"KES 80,388"
1f373e8a-d8c9-47a0-8428-d2a60f130196,27293.67,"KES 27,294"
7346121f-75ea-4f86-ba89-085032b04197,88695.53,"KES 88,696"
da91a85b-44fc-441c-a1d4-46d87e07a105,18150.49,"KES 18,150"
07744b14-8d64-4c19-8ded-6a6598d9796c,26710.68,"KES 26,711"
cef91e16-655f-4e1a-8171-38fd2ae98c20,98025.32,"KES 98,025"
13897810-f31a-423d-87c3-953a747247b4,73430.67,"KES 73,431"
de1f03cf-31d2-4b3f-8aef-1967fc3e968b,76446.76,"KES 76,447"
7b9aa1f9-2d5c-452a-a62d-371ca68715ef,102921.15,"KES 102,921"
92df2bcb-e63e-45f5-9677-f1ea523e4d25,108209.7,"KES 108,210"
0371b813-4a8c-4251-a93e-435b3e750648,80757.75,"KES 80,758"
6306fce3-8f55-4a9a-b580-7f1adf16b409,46410.04,"KES 46,410"
12f82bbc-9f1f-4c65-b666-012f7a16fdde,10086.34,"KES 10,086"
0ac2326c-32ad-4d91-adcc-cfcabe30cec9,11268.85,"KES 11,269"
b2be07bc-f7ee-4dce-a733-b18fafc2621b,59156.65,"KES 59,157"
f78449f9-5c4e-4fd4-bbdd-e139f330eb83,56289.49,"KES 56,289"
e3d50d60-b878-4013-9aaa-fadaa7a62c34,80735.61,"KES 80,736"
99a6afbb-86a0-4ced-b9fc-980e94d3141d,74442.04,"KES 74,442"
ba9a46a5-029a-410e-81be-164e67347ce3,107172.19,"KES 107,172"
d4f9721c-9053-486f-9fa4-f39092b23afd,18564.13,"KES 18,564"
0feb83ec-c341-4558-b337-88ba564f1a53,62962.82,"KES 62,963"
9d581b55-48e0-4268-b65f-c671ecbbe410,65407.93,"KES 65,408"
eb5ce176-5910-4988-b4a4-93b62f4eea28,29596.85,"KES 29,597"
b26582fd-ab26-4cfe-b3f9-9d5f9b550de8,67354.91,"KES 67,355"
7247f615-7eb6-4495-a949-78f94785d8be,12798.77,"KES 12,799"
3b2cbc25-199a-493f-a0eb-7803109b7076,61276.35,"KES 61,276"
8a7c2831-1c4a-4b74-9342-5c4f23cbff51,26259.25,"KES 26,259"
514fd5f8-b455-4c6e-8bde-a4026303abbd,75712.84,"KES 75,713"
9d43afb4-1b1a-4b86-911f-66622dc0318a,28587.65,"KES 28,588"
73343b17-5cb4-4377-9ba8-a9a3dd1070b9,99250.64,"KES 99,251"
746a3c60-e1ba-4df3-9cb4-0986e2bfd824,42488.15,"KES 42,488"
b9321c38-a423-44b5-915f-30bd9b5cfa40,105399.47,"KES 105,399"
530ca42d-1552-4435-9619-2c2e0f662878,108339.02,"KES 108,339"
5dc6d993-51c9-4a48-9b9a-88cc95d8a6a0,73855.35,"KES 73,855"
50f36d17-62ae-4bc0-b5e1-0b8fbeed94ca,12094.65,"KES 12,095"
12a669db-74cf-4400-aede-9baf0d481ac9,83253.1,"KES 83,253"
298ab2aa-7b1e-4656-b824-572df016f337,50870.22,"KES 50,870"
3a0b4b8b-718a-4971-853c-39b85a7097e1,19228.26,"KES 19,228"
cb883a05-e89d-4ecd-9bfd-48eb9d54bbbc,104474.96,"KES 104,475"
bff4740f-ec7c-4be9-84e5-f17efe9cd434,20759.94,"KES 20,760"
b0115f18-577f-4c21-835b-4fcf86ecc923,10050.7,"KES 10,051"
38d7894f-568f-4956-8f23-eff8942999e8,38724.83,"KES 38,725"
85c6b627-3c2d-4a18-ace1-8475750e864e,63676.09,"KES 63,676"
e0577a80-b588-41d7-ac02-667d15ffb547,10052.16,"KES 10,052"
334e1387-7168-4b73-ad77-83f083754d7d,85461.74,"KES 85,462"
a2da9233-d749-4c46-8cd5-eb8cd7e5ffe3,73578.76,"KES 73,579"
3a200664-63e2-4a54-97f2-af235d6e1b56,37232.55,"KES 37,233"
e8da65e7-2b6b-459f-af9b-c1a57f2925e6,119288.93,"KES 119,289"
f49a46aa-d522-4c2c-90d6-5b164f15db7a,107056.57,"KES 107,057"
c9fdf7d5-0d95-42d7-b30e-8f6dc8120c56,56506.45,"KES 56,506"
ea63b62b-a52f-48da-b527-7adda8ea28db,41788.38,"KES 41,788"
d95928ac-060f-4707-a7fa-b68f17366624,29712.48,"KES 29,712"
cb90e20c-589e-4c1a-a7ce-f47ae36650e7,19961.5,"KES 19,962"
e00b6198-943a-44bf-87fe-b64748e9f2c5,96773.69,"KES 96,774"
173e3b2e-7ebc-4072-896b-f3ca84f4aa75,63956.49,"KES 63,956"
3fbeeb38-5bb8-46cb-9118-02815cb0a948,26246.19,"KES 26,246"
0a4aed95-3874-468f-8bee-4ddf181827f6,47796.32,"KES 47,796"
5a1a640c-fff0-4691-9700-b3cc723b3158,25654.77,"KES 25,655"
2826fa71-c4f8-40e0-bb23-6a5652f8112f,19802.6,"KES 19,803"
ccf0a35a-9317-4847-9041-795b2643902b,70873.01,"KES 70,873"
9fb51426-9275-4de0-9bf2-b3f6f7262037,79508.27,"KES 79,508"
4c107f0f-a3b4-413e-aa03-3cc57e167d21,12001.52,"KES 12,002"
53e7836d-00a0-4b22-b59f-9df4564095a0,13223.24,"KES 13,223"
291b5255-2735-4ccf-b33a-2413f750bdd1,90831.19,"KES 90,831"
463e5b53-6d60-41ed-b436-bcc2569077f2,15469.2,"KES 15,469"
db328b90-6e93-446c-9ab0-4b52a8057c39,87893.34,"KES 87,893"
471c122f-b3d8-434b-9a48-cdfced7b6bc9,105508.84,"KES 105,509"
abb7bda9-d21a-46c9-8158-1b40e9b1e642,21543.2,"KES 21,543"
e390a3d1-bb05-4648-84ed-1341ad6c20f2,78690.36,"KES 78,690"
aad1af30-e682-4bc1-97fa-d4ff5cc2a167,105186.98,"KES 105,187"
41df0d13-eeff-4df5-9ae9-399330074ab0,99439.68,"KES 99,440"
8d412848-4231-4317-935a-8cd348eb7b14,85340.78,"KES 85,341"
55664db6-0a82-405e-ad6e-b17ed7222aa3,19697.35,"KES 19,697"
2195a586-7c19-46ab-a346-36ea2ef5a7f6,97222.99,"KES 97,223"
2d4e1bcb-8d7a-4666-9d94-abf96bc88c0b,104701.56,"KES 104,702"
e46eeffe-84d0-446f-9304-03ac223f3749,70583.87,"KES 70,584"
d6b23d25-d029-4dea-b0f9-9419ddf6f47f,35291.16,"KES 35,291"
72b79181-40be-4dde-818f-721dabcafc0a,69115.32,"KES 69,115"
d3dc0919-926c-4e85-a663-f04bbc82d71f,49139.49,"KES 49,139"
2a09740b-2f01-4734-b83a-61b6d52c618b,13805.7,"KES 13,806"
689e8e25-80e0-497f-8c04-e9a15a85964f,88907.02,"KES 88,907"
d02d35e1-ae63-4da1-8c52-9693d3eb8181,20317.09,"KES 20,317"
852336c5-e1ec-45ff-936c-24c5ef1a9c40,122234.38,"KES 122,234"
a58c8670-7545-4316-b86d-3dec1d2da3b8,66358.83,"KES 66,359"
43204cd0-41fc-4a96-9973-28392df2370a,85198.75,"KES 85,199"
0aa0fdaa-1886-456c-8ae5-729780cd0ca1,44364.64,"KES 44,365"
df757be1-af68-4215-834b-dab98f5f6320,37936.34,"KES 37,936"
1e5d242e-cbce-4270-a961-c981c0e53efc,29452.88,"KES 29,453"
534a6b28-298e-49b9-bd44-e5e39daedafa,71497.94,"KES 71,498"
3efdeb3e-7eea-40ee-a59c-7555889e6a8d,10095.7,"KES 10,096"
9a3e38ef-4312-44cb-8ee0-04b181b50081,122176.31,"KES 122,176"
923c082d-5ce0-4b4d-9714-0a47a7d4dd1a,62121.19,"KES 62,121"
2effbd5f-e789-4ca2-a55c-381ae9154e36,11287.69,"KES 11,288"
92bbb81c-e567-462d-a50e-5a2b6e895b47,89231.64,"KES 89,232"
a2cdf6ba-6f6e-45d5-927a-a04dc43dc949,13522.63,"KES 13,523"
9bb2e497-48eb-4391-bfe1-77179b1b7d83,19573.51,"KES 19,574"
b34f27a8-a4b2-4c80-9407-7e13f4a3e8a0,10058.02,"KES 10,058"
6c859438-60c0-45c3-8d70-e422554a7047,19337.37,"KES 19,337"
ed62155a-3a8b-4536-9a6b-3f7d1abe0c68,32318.04,"KES 32,318"
79e0f28a-e98e-4d7f-9c87-2f42a0b63245,10239.66,"KES 10,240"
ffa0718d-f13a-4e66-8fee-ecf95dae0331,96485.3,"KES 96,485"
d4551b9e-34e6-4c0a-b834-0a94e139c9b8,104055.57,"KES 104,056"
a3c61938-0e4d-43de-b43c-83f083ede061,84922.25,"KES 84,922"
02963cb8-c79e-439b-90dc-206ef8bb552e,22357.58,"KES 22,358"
03e7f152-d7a9-4540-887e-a0c992e5dbbd,34061.82,"KES 34,062"
e9906584-7250-403d-9cdb-54f1c3fa5245,95777.91,"KES 95,778"
002d7cfa-f7f5-4327-a5ff-efd704ba86ba,86332.51,"KES 86,333"
e543bbeb-67fa-4479-a3ea-46546e4b1b73,14739.93,"KES 14,740"
0b9d9514-351c-40aa-adc8-a66709a0d9e5,88889.05,"KES 88,889"
7405ed1c-bb82-45eb-b374-f0cbe8eaf41a,95117.81,"KES 95,118"
58bf8582-19b7-41d9-ae11-9ce982e35c39,107566.91,"KES 107,567"
c2950f30-c89f-42a0-94a7-2f8e8764cc5e,12675.14,"KES 12,675"
fe01f625-343b-4c0a-b3ff-eedfb20635e1,113157.86,"KES 113,158"
21fea445-f9a7-4283-9896-5795cfa8e3e3,14630.46,"KES 14,630"
1e37c244-a300-45b7-8bc6-4d05f7074852,54684.64,"KES 54,685"
c5418b3e-0640-4d67-b2a5-1d5ab8dbe7d6,84749.95,"KES 84,750"
bd996298-d33f-49ff-8001-8f7a0d4b486f,26157.15,"KES 26,157"
14ff66b9-3ddb-4b7f-9cf1-025771d03177,22353.28,"KES 22,353"
3f6363fd-4e8a-4f53-ad53-90712ac8bf0f,12304.9,"KES 12,305"
8f31241b-8464-41bf-a81d-7852947ac7c5,89092.73,"KES 89,093"
a85ba609-2e92-4d71-bc52-8e9611168350,76792.35,"KES 76,792"
57b727f4-74a3-4951-b242-f228dca27239,24335.27,"KES 24,335"
820ba2c0-a80a-4d21-86ee-a4ee06f09f40,18741.8,"KES 18,742"
3598993d-381e-4132-a52b-fbc7738d6175,18870.91,"KES 18,871"
e5b54eb0-1063-4c83-ae4b-931463ae1939,89557.37,"KES 89,557"
e1eccf76-485d-47f1-bed9-2748a3098e50,76799.32,"KES 76,799"
eb1e741a-7687-465c-88b1-9a28e0db9684,108268.53,"KES 108,269"
ae9d42bb-bbd3-42a1-9f0f-9bbadf0e7868,17608.33,"KES 17,608"
169f64d2-1e7e-4b6c-9be1-91552b9a4a9a,86361.35,"KES 86,361"
93bbdb23-43f4-4f31-b9e0-b11f10416436,99558.76,"KES 99,559"
33b13bf0-3fa3-45c5-a3f3-a37a40587115,85564.12,"KES 85,564"
fd9dffb6-adc1-4ce8-a2d8-f90c442eff91,13211.11,"KES 13,211"
66e4025c-d521-4b01-a727-78dc5e4760b2,20518.2,"KES 20,518"
c7962639-05cc-4c5d-b010-3aa04ff11558,16365.12,"KES 16,365"
41469035-d65f-48cc-8e2d-08502ab3238e,118889.09,"KES 118,889"
2b3babef-5b81-493d-9a03-b3a2d4a7ba25,27892.77,"KES 27,893"
0e090a95-044e-48c9-a0d2-d94f4760b353,103133.4,"KES 103,133"
e851b735-7ea7-45ec-879e-5d1e196dd4c2,16933.4,"KES 16,933"
bdfaadd0-9236-4cb0-adbc-c37eafbe9f34,111187.87,"KES 111,188"
59ba2d4f-4685-487b-9a71-b9b9b4d278db,41193.61,"KES 41,194"
bb7bf415-8505-4b6c-815a-5c9c94974895,26815.94,"KES 26,816"
0d13b43e-298d-4522-9eec-d8098a86235c,80996.22,"KES 80,996"
ca1dd4e7-5c9c-44aa-8ac3-1d3bb67ecc63,21527.64,"KES 21,528"
71f44312-eb70-4815-bdff-a56c5d0aeea2,35451.49,"KES 35,451"
ca9e4831-fa9d-4e5b-b014-a3c5ac35eee9,94739.42,"KES 94,739"
1c899cfc-58ae-4465-a2d1-3fba0d7ec7a2,70665.64,"KES 70,666"
8af4837c-de3c-4d00-bf48-9d08f268cb54,76513.73,"KES 76,514"
2df57abb-0fe7-4548-b336-c2d4921f48cc,29609.45,"KES 29,609"
0bc4a8af-06e8-496a-bac2-c4ec74179166,16386.67,"KES 16,387"
2a583ab8-ac27-4c81-855a-949488999a1b,23988.6,"KES 23,989"
244696d2-3075-4f50-9b1e-7b56dd5702c1,102583.72,"KES 102,584"
ee942d4a-e2c3-47c4-abdc-cfe3f846bb85,71561.33,"KES 71,561"
bafa0999-be0d-4582-83d4-eb3f12459f78,25332.77,"KES 25,333"
b7dd3454-4ca1-48a3-9ae0-9bb737f37f55,25755.99,"KES 25,756"
28156f30-2c13-44fc-902f-09531cc26300,110414.1,"KES 110,414"
58e37f6f-e359-4f68-91e8-94e3360591a4,24718.46,"KES 24,718"
a1eb2ec5-f75f-4c5b-81b0-4e3f61ec9dc1,19374.12,"KES 19,374"
d4393a6f-6954-4d3b-ae55-05e0d272d590,49622.94,"KES 49,623"
59e357d0-3e76-4806-b662-b047721dee83,46221.49,"KES 46,221"
afa54710-ce36-4e98-9bed-682ef3b1909b,29547.88,"KES 29,548"
88f9ba34-b507-43ae-b479-8f91927eaff0,78973.42,"KES 78,973"
2357772e-bf32-459d-b7bd-730b8f1605f7,75642.14,"KES 75,642"
4729dcb1-0497-4321-9305-1e016d65ad6d,88158.45,"KES 88,158"
f1cefaa4-dece-49c3-98aa-61169db436ea,75032.15,"KES 75,032"
2da96a47-bbc1-4759-ba6d-f4a1869e68da,98355.37,"KES 98,355"
f4b120b3-2f46-4d19-8b0c-e70c2c8fe27e,95315.7,"KES 95,316"
e09a86e4-cd3f-4251-9310-cf7ac1f962de,21365.61,"KES 21,366"
7c9ed493-a92d-4d70-8ec4-6d2192cbd499,94026.41,"KES 94,026"
9fe50f07-34bb-4395-a964-9cfe4ba7d371,65380.23,"KES 65,380"
54388b79-b09a-4f2c-8cce-1db52fffaf3a,29473.86,"KES 29,474"
89a838b0-be00-446f-b52b-24884dd3e86b,10065.98,"KES 10,066"
a0c1deea-e501-441e-b0be-cb29b737aa75,58610.55,"KES 58,611"
5191a78d-170c-4221-9cbf-1f32eb2a1e9c,27140.87,"KES 27,141"
c602548a-5ce6-438e-b2ec-a6863d143bcb,88208.35,"KES 88,208"
dc67b927-c7e5-4d20-acbc-2f988b9a1e83,38810.25,"KES 38,810"
940fba45-908a-49de-832a-904c370b5ba7,105222.28,"KES 105,222"
da338337-714c-4960-8c33-757fd56c23cc,77976.76,"KES 77,977"
dd0051dc-b5ae-4604-94bf-c474ff17de3a,116479.29,"KES 116,479"
cc1bafbd-985f-451f-87d2-cf42dc394878,106902.17,"KES 106,902"
82147550-2af6-4f11-9f15-e54661a9f8a6,39858.41,"KES 39,858"
90146695-40c4-4e88-8aca-31bbd4a34fbe,89417.35,"KES 89,417"
1e46c673-b17f-43f7-80a6-8545e7f2f46c,58237.93,"KES 58,238"
3c2e741a-0894-4f0e-a307-128004cecee7,10152.69,"KES 10,153"
93d4159a-06db-4807-a463-ac942a9c705a,17245.73,"KES 17,246"
e3696ee7-c371-4d5f-b90b-4712183e417f,18482.61,"KES 18,483"
b4544821-c291-4dd8-a99e-c5bead1a6add,103771.79,"KES 103,772"
0c6fafa8-45ed-422c-a6de-2ca6385b49e3,10037.83,"KES 10,038"
a442b16c-4750-4a0f-8da1-e9d9032c4319,61792.41,"KES 61,792"
304655eb-f693-48f5-a07a-0b147c2be42d,116654.88,"KES 116,655"
7d2ce7c6-3a08-4e64-803f-8e3b6c1c9373,27943.41,"KES 27,943"
f7d18c93-954d-4bb7-9636-fea096f82046,19949.44,"KES 19,949"
e66354b2-a3e8-43bd-8046-8246cc3a18fa,99995.64,"KES 99,996"
fb6ec350-50ed-4850-9209-f088a79ecc5a,13533.61,"KES 13,534"
96945996-2d21-4438-8845-c318ca773d2f,32387.01,"KES 32,387"
e09043ed-46fd-44a3-948e-d13fb596ebf9,87278.75,"KES 87,279"
9b16b42a-82c5-4fc4-8857-d1f7bbbb3e57,22139.66,"KES 22,140"
9d49411a-ba58-4ad1-bd68-f22cd10cce01,86972.2,"KES 86,972"
abcfa9a6-14a5-49ce-9237-ed22cdab4b84,61052.5,"KES 61,053"
b45e3030-ae55-433f-a6aa-5155ba25d18f,78239.3,"KES 78,239"
2dcd1574-08c9-41f2-b111-c45f865194a3,87454.51,"KES 87,455"
50b7f676-9014-448f-a5ef-da6ebf82ac73,61562.68,"KES 61,563"
899f09b6-05d9-4414-8081-ca6a597ce847,95537.96,"KES 95,538"
7237b0be-c7a0-412f-9675-37159fe052a0,78763.87,"KES 78,764"
1c43c267-2aa0-45d5-bd26-3fd96f3b46e5,95315.76,"KES 95,316"
55be680b-aeb5-485d-92df-aa672cf32eb1,98725.45,"KES 98,725"
f26e1a43-ae8d-4126-a8f3-7f0aa44dc14b,94202.27,"KES 94,202"
9d5433f8-462e-492e-bca6-c0b4028ed5f6,26791.12,"KES 26,791"
d773d19d-c849-4f4f-8091-8f8e68cb19a0,59940.21,"KES 59,940"
7ea8e0ba-fb52-4895-bdfb-9daf880ab632,69509.66,"KES 69,510"
caa0a23d-b0b5-46ca-aa4c-d39187824d9a,18068.44,"KES 18,068"
00767e03-72e2-4487-b286-a18d9be5aa9e,20822.11,"KES 20,822"
28b74b49-dcff-4bd7-9297-453134167d37,33344.61,"KES 33,345"
24d53515-a9c4-46db-8b2b-157d9acc81cb,19013.53,"KES 19,014"
82f56d9d-c49e-42a3-84a8-9ff6e5ac46b6,92552.33,"KES 92,552"
a522947a-8cc0-49bf-951c-e4e4e301d7f4,110731.79,"KES 110,732"
24fa6233-d1dd-4dea-b9f0-261c59248607,20739.87,"KES 20,740"
bc622911-5a8e-4b23-af69-4e7c3c82efab,118257.2,"KES 118,257"
dd3e0b32-ec32-4d33-895f-fdbd5f7a7e31,103132.27,"KES 103,132"
0b1ec3c8-44f8-4691-9f69-56cd97da0092,26201.47,"KES 26,201"
d58e2816-32a2-40b7-9b02-439bc80aba28,21841.59,"KES 21,842"
82294cba-f30b-482d-9ea6-e75f5ab6a0b0,10246.65,"KES 10,247"
0d134cd2-5eda-4adf-801f-435bd7f7235f,18926.94,"KES 18,927"
54327724-5b87-46b2-bd5c-93c830f32544,93869.77,"KES 93,870"
2854d479-92f3-43bb-a71e-e1d1e138acec,33917.4,"KES 33,917"
f1f2031c-e536-439f-a1c4-da9551ba3913,17485.69,"KES 17,486"
f1b95ca1-f215-49c3-b1bd-97cffb73b321,66095.88,"KES 66,096"
7d5a4d73-084e-49d6-95ec-cc5e3e720953,111015.0,"KES 111,015"
821e7bf0-e0d5-4550-b813-d505d9eb2acb,85841.22,"KES 85,841"
85d2c20a-c224-40aa-9ba4-4a884b896d16,122459.8,"KES 122,460"
bfc25275-ca99-4f8c-9c17-04be02d0c78b,101836.7,"KES 101,837"
e88397e0-26fa-49d2-ae7b-27ffa9dcc9fb,16741.46,"KES 16,741"
b4e92762-d10b-4c26-b80d-4332dbe8d23f,115458.74,"KES 115,459"
a06082ac-792e-4eaf-b22e-e0a994fd38fd,24634.73,"KES 24,635"
630e9646-20dc-426e-9093-14b17e1ca140,80362.04,"KES 80,362"
c15b6d6c-c549-4518-9331-d3cde250c9a8,13325.45,"KES 13,325"
8d39440c-636c-40af-93e2-c90d799e5e9e,10865.1,"KES 10,865"
2a56bdb8-645a-41dc-926f-59261d62a461,118427.71,"KES 118,428"
313d86ed-536c-42f3-8c00-0e6712ab726b,77776.19,"KES 77,776"
461dff2f-84c8-41fd-810d-f418e94e3e79,84478.37,"KES 84,478"
986642bf-1780-4cae-b398-c0ae0ca8e442,20323.64,"KES 20,324"
05dbbc84-5a48-44ea-9d73-fba108243613,24938.68,"KES 24,939"
315ea6e8-dc2e-43eb-a555-5aca844f71be,20380.83,"KES 20,381"
966b0ef9-3676-4bca-9c03-cf4d632d97cc,60867.18,"KES 60,867"
9767b8e3-3102-4a4c-a054-3bcd6e4cb160,77451.71,"KES 77,452"
e696e283-76a7-4aa2-b2e1-7b85d6fdd531,76522.38,"KES 76,522"
d08ee81a-00ad-4837-903f-2d22a2ff84e5,13220.45,"KES 13,220"
0453afa5-a224-44af-b675-c8522da8ada8,20119.54,"KES 20,120"
ed7a6a2e-dd75-40db-a633-0ced83c0e849,42033.69,"KES 42,034"
b8ba5f97-29d3-4ab3-a83e-8172a584f7b1,52297.82,"KES 52,298"
d9e3fd42-726d-49d8-959a-55b4717359c5,21859.58,"KES 21,860"
17942d9a-0155-4119-8f3a-7decdb950906,29025.19,"KES 29,025"
06ee9b58-64d6-47a2-a9c5-5b1bb1647e35,73071.22,"KES 73,071"
ce320eaf-fb20-4e10-8650-5bfa99ae23f5,79741.18,"KES 79,741"
3af55b25-cbe9-4332-93c8-e91bd29abd5e,87181.6,"KES 87,182"
f885b00b-4fe9-4fa1-85cc-4e1225e3a91c,24258.83,"KES 24,259"
190df657-e229-43ad-8779-cbca7deb2f8e,75650.61,"KES 75,651"
e099ca3d-1b67-488f-91ab-130167ae40a6,80795.56,"KES 80,796"
72912fcb-f14b-4ec3-b53e-7786e096bc36,59132.33,"KES 59,132"
95d0f852-a75b-4108-974a-54c1ee7f6c24,105302.84,"KES 105,303"
7273a8e6-4542-49f1-b4d6-cad9090cbaf9,47139.3,"KES 47,139"
86d0275d-599e-496a-a641-1fd9205c7674,89683.39,"KES 89,683"
029ef2d6-eb47-4c33-8613-48c39e2be388,75806.75,"KES 75,807"
7b0ecc6b-037a-47b5-907d-094ad2383693,88272.83,"KES 88,273"
a8cd0243-8f6c-449b-bf71-f5169238959b,11332.89,"KES 11,333"
65e1ecba-c3e0-4cd5-b393-e6f1a8632b7b,103548.86,"KES 103,549"
6c40955c-6e17-417c-a5c4-f6dfbd392c91,119943.29,"KES 119,943"
faaac132-86cc-4ca2-a026-8a12e49f8cb2,14193.44,"KES 14,193"
a6591bef-18c7-4589-ac97-6df222ff476d,116516.7,"KES 116,517"
a3799586-f8d5-4d7c-aa7b-68cf9e251203,81672.92,"KES 81,673"
0ddddeb1-834f-41f8-bbbf-f5a35e589632,121083.25,"KES 121,083"
dbda7e15-78c3-41d7-8072-26953b421021,48620.31,"KES 48,620"
0e8040ae-9166-4a80-9add-1b6cb48aad02,68542.15,"KES 68,542"
8c5f3f0a-d5d8-420e-aae1-f57d4adf0106,13640.33,"KES 13,640"
f7045a1f-4acb-4926-ac34-2283c74a79b1,14910.38,"KES 14,910"
e5c6149d-3bfc-475e-a0d7-37b920534f0a,79642.81,"KES 79,643"
fbeb0a02-05c0-4bb1-bc5e-fc5696274020,18642.86,"KES 18,643"
839bd975-9c75-4d2f-a024-a9ee5b484dac,17897.11,"KES 17,897"
0c0e6427-5f19-47c4-968f-279fb9c60c3f,35694.91,"KES 35,695"
aee7cefe-1a38-42f4-ae03-1f12746dc8c4,19726.95,"KES 19,727"
45e96c68-79e7-4aa6-ab24-0519471fe084,24857.6,"KES 24,858"
e4292a80-4ce1-48fe-b7cc-919c53fe2fee,90022.81,"KES 90,023"
e2f17f94-95d5-454c-960e-8aade7f7d1ee,42509.47,"KES 42,509"
7e45a827-a51f-441f-99b9-385ec7e8ae82,21173.31,"KES 21,173"
a6a22e10-edb9-45a0-8ca4-15737bd9e2a9,78982.41,"KES 78,982"
860f27ab-2fe1-4f7c-ad25-fe6b99e3f264,20603.35,"KES 20,603"
dbbaec02-f6c4-4e69-a83e-34aba0220a48,105811.34,"KES 105,811"
4d51eb27-e2b2-457e-99fe-746fe7802096,85704.71,"KES 85,705"
3306323c-e792-4c4d-b8af-e67f77cb7878,42473.14,"KES 42,473"
fc88ef71-93bd-43c6-8026-2bfa6880f6a5,28126.11,"KES 28,126"
b6e85f6c-b512-4d39-a087-c735cef68acc,27885.81,"KES 27,886"
1a690d2a-618e-4ae7-bdd2-c88a70b9f550,44780.74,"KES 44,781"
6158c2c0-2a0c-47f2-814f-48b99095d33b,96137.12,"KES 96,137"
f8d9cea3-683a-415a-ad3f-d868aa9b41cf,28086.82,"KES 28,087"
fee5df33-339b-4d9f-b530-21a1c58840ef,96942.32,"KES 96,942"
2cd6c011-2024-40f4-95b0-526cd395a8c1,13622.56,"KES 13,623"
499e636e-d13c-4429-ac18-06b183db6cec,19725.53,"KES 19,726"
bba3dd49-355f-48fb-8f97-44862a3a91bc,48463.85,"KES 48,464"
68c85228-5a57-46a4-94ab-c145ae61b9c5,24062.08,"KES 24,062"
5738d8e8-dbb9-41e1-99d8-dddfd3b55573,15326.59,"KES 15,327"
566e4750-2991-497f-9b51-66de71303045,44791.39,"KES 44,791"
a0a0034c-0bb8-4648-8f5d-1ef13e54c9e3,79254.55,"KES 79,255"
4a8e9b1d-1316-4cb3-90ef-f4d40f9a2d3e,22688.03,"KES 22,688"
b0863617-9f67-4f2a-af73-40adc44b6b3a,90920.68,"KES 90,921"
3a56f6b2-a649-4d4d-86d5-104c08b0fe5b,66193.82,"KES 66,194"
56a80b5c-81eb-4465-9d46-a004d1ee8578,120023.99,"KES 120,024"
3a41d06f-25e2-4f63-838c-5e89d6128a30,95241.05,"KES 95,241"
ec68c936-1999-47e3-b0a0-796d44dcddc4,10389.28,"KES 10,389"
cf4337fa-8a0b-4164-98a2-91f449945ee5,102591.79,"KES 102,592"
6b8782a8-f024-4bb0-933a-9d659c43e8ab,96115.97,"KES 96,116"
560881e9-e43f-413f-8a5f-e6b0c46c2053,88146.09,"KES 88,146"
883dd95c-c77b-4a3f-aca7-4a3b30209182,101293.01,"KES 101,293"
c2c7db68-031d-4a08-9fe3-3bc9d5c8be70,59394.51,"KES 59,395"
a3c3006c-34f2-4211-b3a6-5f82d7cd012a,109253.09,"KES 109,253"
4296c9d1-87df-44a1-9b5d-949428c69828,74158.96,"KES 74,159"
f8331723-5ed5-40d1-a89b-2f84be7d3f77,50338.41,"KES 50,338"
e7dd03d6-8ddc-45d0-80e1-96560e077c15,20458.06,"KES 20,458"
fe1fa92b-c9a9-4c42-8065-1c433eaf7e1d,70346.24,"KES 70,346"
ba7f433e-ae24-4bc6-9b15-89509ce66fcb,22895.06,"KES 22,895"
5539300c-53b3-4b67-8c43-e66a285f8b2a,16478.62,"KES 16,479"
60b7fa78-3c1d-4ba4-90aa-bfb8a180b439,96982.34,"KES 96,982"
7110df7a-c395-4eca-8f97-197337647aa9,103974.65,"KES 103,975"
