id,member_id,group_id,amount,interestRate,startDate,dueDate,status,outstandingBalance,approvedBy_member_id,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
614c928c-328e-4109-8241-c02cdb4dc980,288d22ab-78af-4c10-8aab-b6fa2b7448f4,grp_006,15000,12.0,2025-01-21,2028-01-06,Active,4166.67,288d22ab-78af-4c10-8aab-b6fa2b7448f4,system,system,2025-01-21 00:00:00,2025-01-21 00:00:00,tenant_001
943578a7-93f1-40e4-b9d5-c762c18fcdc4,f3eef90c-1d68-4ed6-85ae-8bee7900dc3f,grp_020,15000,16.0,2024-08-11,2027-07-27,Defaulted,9123.65,f3eef90c-1d68-4ed6-85ae-8bee7900dc3f,system,system,2024-08-11 00:00:00,2024-08-11 00:00:00,tenant_001
403dbbea-a099-476d-b4a6-363541dce2da,98c9f2b6-09e3-4c01-9eb3-7c611dab49bf,grp_029,50000,12.0,2025-01-19,2028-01-04,Repaid,0.0,98c9f2b6-09e3-4c01-9eb3-7c611dab49bf,system,system,2025-01-19 00:00:00,2025-01-19 00:00:00,tenant_001
eec3e86d-c1ab-46bb-b612-6cb2111cb92a,57988b8f-8612-4603-b1b6-ae7bb57db6d9,grp_031,60000,16.0,2024-04-06,2027-03-22,Repaid,0.0,57988b8f-8612-4603-b1b6-ae7bb57db6d9,system,system,2024-04-06 00:00:00,2024-04-06 00:00:00,tenant_001
38db7b27-7692-4bbd-83ce-13fa50daf1b9,57988b8f-8612-4603-b1b6-ae7bb57db6d9,grp_031,100000,16.0,2024-07-24,2025-07-19,Repaid,0.0,57988b8f-8612-4603-b1b6-ae7bb57db6d9,system,system,2024-07-24 00:00:00,2024-07-24 00:00:00,tenant_001
759a23c5-7e85-4316-bf26-2494f017132c,5284b4c9-78fa-402f-91cf-23d82ec6600a,grp_037,150000,12.0,2023-07-11,2024-01-07,Repaid,0.0,5284b4c9-78fa-402f-91cf-23d82ec6600a,system,system,2023-07-11 00:00:00,2023-07-11 00:00:00,tenant_001
bd784c43-1670-4c85-b59f-32d4a9eb608b,a386b2cb-1735-4313-87ee-9f6fb041b62c,grp_002,5000,10.0,2021-10-11,2023-10-01,Active,208.33,a386b2cb-1735-4313-87ee-9f6fb041b62c,system,system,2021-10-11 00:00:00,2021-10-11 00:00:00,tenant_001
a4ac8f01-d9da-4754-9677-24bad2f2ac27,ac3c5837-56f0-42c2-aa04-a4ddded2e636,grp_045,100000,12.0,2023-06-23,2024-12-14,Active,55555.56,ac3c5837-56f0-42c2-aa04-a4ddded2e636,system,system,2023-06-23 00:00:00,2023-06-23 00:00:00,tenant_001
7240fdc0-689e-4a81-869f-79e7b249fe4c,d6a29854-33fa-41a3-9dfb-da2406c81fed,grp_044,15000,12.0,2024-03-16,2025-03-11,Repaid,0.0,d6a29854-33fa-41a3-9dfb-da2406c81fed,system,system,2024-03-16 00:00:00,2024-03-16 00:00:00,tenant_001
d5ef775f-dbac-4045-bac1-ab7928e63974,9978a5a0-6ede-4dab-9ce9-11611268db8c,grp_037,30000,12.0,2025-02-14,2026-02-09,Repaid,0.0,9978a5a0-6ede-4dab-9ce9-11611268db8c,system,system,2025-02-14 00:00:00,2025-02-14 00:00:00,tenant_001
4d22bf97-9630-48cd-867e-297a06743a20,004401f9-6cb3-4444-b7f9-4a57688befdb,grp_004,5000,14.0,2023-08-24,2025-02-14,Repaid,0.0,004401f9-6cb3-4444-b7f9-4a57688befdb,system,system,2023-08-24 00:00:00,2023-08-24 00:00:00,tenant_001
8c501c17-177d-4a15-bcaa-9cb8b10a42a5,004401f9-6cb3-4444-b7f9-4a57688befdb,grp_004,30000,10.0,2022-11-25,2023-11-20,Repaid,0.0,004401f9-6cb3-4444-b7f9-4a57688befdb,system,system,2022-11-25 00:00:00,2022-11-25 00:00:00,tenant_001
3fe74173-5f98-4094-b5b6-b3715371a097,92e35cce-65e8-4318-9519-e2aac18ed707,grp_028,10000,10.0,2023-09-06,2026-08-21,Repaid,0.0,92e35cce-65e8-4318-9519-e2aac18ed707,system,system,2023-09-06 00:00:00,2023-09-06 00:00:00,tenant_001
ad776c3a-ba08-4be4-8059-fadfab9df66b,df2f5d37-d914-4340-9f5c-ff8251fbe0e9,grp_048,25000,10.0,2025-01-02,2025-12-28,Defaulted,19933.14,df2f5d37-d914-4340-9f5c-ff8251fbe0e9,system,system,2025-01-02 00:00:00,2025-01-02 00:00:00,tenant_001
df84e638-1eba-48bf-b040-9778f248b343,df2f5d37-d914-4340-9f5c-ff8251fbe0e9,grp_048,100000,12.0,2024-12-24,2025-12-19,Active,83333.33,df2f5d37-d914-4340-9f5c-ff8251fbe0e9,system,system,2024-12-24 00:00:00,2024-12-24 00:00:00,tenant_001
4e45a3b9-be48-4492-94ef-005d3ba3b55e,73434911-e78c-4849-85e9-c3a776f6e652,grp_026,5000,12.0,2023-07-13,2025-07-02,Repaid,0.0,73434911-e78c-4849-85e9-c3a776f6e652,system,system,2023-07-13 00:00:00,2023-07-13 00:00:00,tenant_001
69be44d5-c19a-4502-8e99-587a98b516fd,73434911-e78c-4849-85e9-c3a776f6e652,grp_026,25000,14.0,2025-03-02,2028-02-15,Repaid,0.0,73434911-e78c-4849-85e9-c3a776f6e652,system,system,2025-03-02 00:00:00,2025-03-02 00:00:00,tenant_001
2d8579f5-47ba-4e44-b31d-1f7a8624c323,a9476ed6-8147-4de1-af73-30295074ca2f,grp_027,30000,14.0,2023-01-18,2024-07-11,Repaid,0.0,a9476ed6-8147-4de1-af73-30295074ca2f,system,system,2023-01-18 00:00:00,2023-01-18 00:00:00,tenant_001
d1d04a55-72fb-4f5d-93fe-85dc7fd0903e,a9476ed6-8147-4de1-af73-30295074ca2f,grp_027,15000,12.0,2022-10-20,2025-10-04,Defaulted,5156.95,a9476ed6-8147-4de1-af73-30295074ca2f,system,system,2022-10-20 00:00:00,2022-10-20 00:00:00,tenant_001
b92ebd8b-91f1-4ae1-af3d-e53019ef1e18,430e9f43-7cae-491c-955d-039cbd2c101e,grp_038,100000,16.0,2022-10-19,2025-10-03,Repaid,0.0,430e9f43-7cae-491c-955d-039cbd2c101e,system,system,2022-10-19 00:00:00,2022-10-19 00:00:00,tenant_001
f482c701-614c-41ee-83e3-4cc9dc38c1d8,39858e6c-2cb4-4870-8ebb-c09828b2c39b,grp_019,50000,12.0,2024-03-29,2027-03-14,Defaulted,24123.98,39858e6c-2cb4-4870-8ebb-c09828b2c39b,system,system,2024-03-29 00:00:00,2024-03-29 00:00:00,tenant_001
34950f2b-54df-4674-9f98-16f14b9eb5c9,7658e423-e961-4490-a96d-e76c2f676f32,grp_035,15000,14.0,2025-06-25,2027-06-15,Repaid,0.0,7658e423-e961-4490-a96d-e76c2f676f32,system,system,2025-06-25 00:00:00,2025-06-25 00:00:00,tenant_001
628eda6c-55a7-4182-a45f-1fb784afc7a4,17ca7e9c-fbcc-4741-a8f4-3f2d2380c777,grp_048,25000,16.0,2021-12-13,2023-12-03,Repaid,0.0,17ca7e9c-fbcc-4741-a8f4-3f2d2380c777,system,system,2021-12-13 00:00:00,2021-12-13 00:00:00,tenant_001
416a1d7b-fc5e-4572-9940-82e106adb3a0,d46d64b9-fb1c-4d50-b9a0-94814ace1657,grp_036,50000,12.0,2023-02-13,2026-01-28,Active,15277.78,d46d64b9-fb1c-4d50-b9a0-94814ace1657,system,system,2023-02-13 00:00:00,2023-02-13 00:00:00,tenant_001
24dcd211-9cb8-40c2-b5ad-5e0f9676aeca,94b98621-e07e-4aa5-b915-e92c71807e74,grp_018,60000,10.0,2025-06-28,2027-06-18,Defaulted,31770.85,94b98621-e07e-4aa5-b915-e92c71807e74,system,system,2025-06-28 00:00:00,2025-06-28 00:00:00,tenant_001
936242f3-f8a3-4e9d-ba96-8e69e40dad04,94b98621-e07e-4aa5-b915-e92c71807e74,grp_018,40000,16.0,2025-01-28,2025-07-27,Repaid,0.0,94b98621-e07e-4aa5-b915-e92c71807e74,system,system,2025-01-28 00:00:00,2025-01-28 00:00:00,tenant_001
de1aaaa1-11f4-48ac-86b8-dbf9964c99e8,94b98621-e07e-4aa5-b915-e92c71807e74,grp_018,100000,14.0,2025-06-25,2028-06-09,Repaid,0.0,94b98621-e07e-4aa5-b915-e92c71807e74,system,system,2025-06-25 00:00:00,2025-06-25 00:00:00,tenant_001
55c8ad87-7c3e-44fc-b39b-f7b5865f6de4,94b98621-e07e-4aa5-b915-e92c71807e74,grp_018,10000,10.0,2025-09-07,2026-03-06,Repaid,0.0,94b98621-e07e-4aa5-b915-e92c71807e74,system,system,2025-09-07 00:00:00,2025-09-07 00:00:00,tenant_001
e2925e93-771b-490c-9559-e8b7204dadf4,bf0e866b-e6fe-470f-865c-0301f5c547b9,grp_043,10000,12.0,2025-06-27,2027-06-17,Repaid,0.0,bf0e866b-e6fe-470f-865c-0301f5c547b9,system,system,2025-06-27 00:00:00,2025-06-27 00:00:00,tenant_001
a0b86385-663b-4603-9d93-055418b7e532,e3a91d43-b858-4bba-8535-704fdbd6dc5a,grp_048,15000,10.0,2024-12-18,2026-06-11,Active,9166.67,e3a91d43-b858-4bba-8535-704fdbd6dc5a,system,system,2024-12-18 00:00:00,2024-12-18 00:00:00,tenant_001
a899af1e-4533-4f46-b79f-a2ade4c7aa71,6250a6cf-1368-462b-a594-278d69c2d185,grp_028,25000,14.0,2022-06-04,2023-05-30,Repaid,0.0,6250a6cf-1368-462b-a594-278d69c2d185,system,system,2022-06-04 00:00:00,2022-06-04 00:00:00,tenant_001
ba38ca26-604b-43a5-8f42-c20ad980ccdd,6250a6cf-1368-462b-a594-278d69c2d185,grp_028,10000,12.0,2021-07-24,2022-07-19,Repaid,0.0,6250a6cf-1368-462b-a594-278d69c2d185,system,system,2021-07-24 00:00:00,2021-07-24 00:00:00,tenant_001
544f4106-d298-4419-8a03-97d7f8be3daa,3ec0a70e-dea4-432a-bfbe-3a0e2d6f4505,grp_036,15000,12.0,2025-02-19,2026-08-13,Repaid,0.0,3ec0a70e-dea4-432a-bfbe-3a0e2d6f4505,system,system,2025-02-19 00:00:00,2025-02-19 00:00:00,tenant_001
65048d19-4197-462b-9ad1-da4ef3960890,2c7811bb-19a6-43d2-8855-1dd445cd003d,grp_013,75000,12.0,2022-10-07,2023-04-05,Repaid,0.0,2c7811bb-19a6-43d2-8855-1dd445cd003d,system,system,2022-10-07 00:00:00,2022-10-07 00:00:00,tenant_001
eaa22c01-53fb-4f5b-a92f-78c42e990f9b,2c7811bb-19a6-43d2-8855-1dd445cd003d,grp_013,150000,16.0,2020-09-09,2022-03-03,Repaid,0.0,2c7811bb-19a6-43d2-8855-1dd445cd003d,system,system,2020-09-09 00:00:00,2020-09-09 00:00:00,tenant_001
d8f1b392-3f8c-456e-9726-586b0bb3fdc6,2c7811bb-19a6-43d2-8855-1dd445cd003d,grp_013,20000,14.0,2021-08-13,2023-08-03,Repaid,0.0,2c7811bb-19a6-43d2-8855-1dd445cd003d,system,system,2021-08-13 00:00:00,2021-08-13 00:00:00,tenant_001
28a14e04-e57f-4559-a0b2-a02054181f12,bbe2a542-dbb0-43e2-b23d-f5634a2a8d88,grp_021,10000,16.0,2025-02-12,2025-08-11,Repaid,0.0,bbe2a542-dbb0-43e2-b23d-f5634a2a8d88,system,system,2025-02-12 00:00:00,2025-02-12 00:00:00,tenant_001
1cca482e-8221-4850-ab6b-c1bf1f6aa719,26614de5-95b4-4769-b920-bf88f59f2f9a,grp_020,50000,10.0,2022-10-28,2024-04-20,Repaid,0.0,26614de5-95b4-4769-b920-bf88f59f2f9a,system,system,2022-10-28 00:00:00,2022-10-28 00:00:00,tenant_001
b15eeaac-f820-4bcb-8905-30a2819940ad,4146b453-8350-4e1c-a773-9389e61cccea,grp_034,50000,14.0,2024-07-15,2026-07-05,Active,22916.67,4146b453-8350-4e1c-a773-9389e61cccea,system,system,2024-07-15 00:00:00,2024-07-15 00:00:00,tenant_001
7f514a85-05f6-4980-a0ad-65550a9aa2ee,4146b453-8350-4e1c-a773-9389e61cccea,grp_034,15000,14.0,2025-04-16,2026-04-11,Repaid,0.0,4146b453-8350-4e1c-a773-9389e61cccea,system,system,2025-04-16 00:00:00,2025-04-16 00:00:00,tenant_001
1b5b0c34-7b16-44af-b676-0e43d5681a03,56e6122b-9d02-4437-8d36-cec38b392c42,grp_050,25000,12.0,2023-06-21,2024-06-15,Repaid,0.0,56e6122b-9d02-4437-8d36-cec38b392c42,system,system,2023-06-21 00:00:00,2023-06-21 00:00:00,tenant_001
a20545b2-1262-4990-94ee-78b8efe089a7,37fd7ad0-56d3-4b03-bed7-2ef3bcb25973,grp_010,15000,14.0,2020-10-10,2022-04-03,Active,2500.0,37fd7ad0-56d3-4b03-bed7-2ef3bcb25973,system,system,2020-10-10 00:00:00,2020-10-10 00:00:00,tenant_001
796498cb-e73c-43ba-a82f-e52625bb57cf,738f17ea-4b93-45bb-b585-fd5e13484b77,grp_016,15000,16.0,2024-09-11,2025-09-06,Active,7500.0,738f17ea-4b93-45bb-b585-fd5e13484b77,system,system,2024-09-11 00:00:00,2024-09-11 00:00:00,tenant_001
4c17f07e-cb33-4edf-a2ed-c3c20e5f93e8,07bedd85-7a71-4be3-9357-25ac78dd7d68,grp_006,40000,12.0,2023-07-13,2024-07-07,Repaid,0.0,07bedd85-7a71-4be3-9357-25ac78dd7d68,system,system,2023-07-13 00:00:00,2023-07-13 00:00:00,tenant_001
21aa490f-2461-47b7-868b-d65aeda04984,a17acac3-9337-4322-a10b-469ecb67e8ac,grp_005,15000,12.0,2025-02-25,2025-08-24,Repaid,0.0,a17acac3-9337-4322-a10b-469ecb67e8ac,system,system,2025-02-25 00:00:00,2025-02-25 00:00:00,tenant_001
dc8d4ac9-2370-4fe2-aa9b-ecf7b1d3fe82,a17acac3-9337-4322-a10b-469ecb67e8ac,grp_005,15000,16.0,2023-06-24,2024-06-18,Active,13750.0,a17acac3-9337-4322-a10b-469ecb67e8ac,system,system,2023-06-24 00:00:00,2023-06-24 00:00:00,tenant_001
2e611314-3bbd-4e04-b9f7-230bf37874fb,87b543b6-c1bd-42f7-9e59-565ffb979e6d,grp_020,50000,10.0,2021-01-12,2021-07-11,Repaid,0.0,87b543b6-c1bd-42f7-9e59-565ffb979e6d,system,system,2021-01-12 00:00:00,2021-01-12 00:00:00,tenant_001
ff923643-f727-4a3b-9d40-6fbca4e21a7a,87b543b6-c1bd-42f7-9e59-565ffb979e6d,grp_020,10000,12.0,2023-03-08,2026-02-20,Overdue,4646.14,87b543b6-c1bd-42f7-9e59-565ffb979e6d,system,system,2023-03-08 00:00:00,2023-03-08 00:00:00,tenant_001
7d99889e-ca4b-415c-a910-2ca82c173c1b,87b543b6-c1bd-42f7-9e59-565ffb979e6d,grp_020,15000,10.0,2023-02-08,2025-01-28,Repaid,0.0,87b543b6-c1bd-42f7-9e59-565ffb979e6d,system,system,2023-02-08 00:00:00,2023-02-08 00:00:00,tenant_001
0b17551f-9e64-4884-8725-ca7cade8f867,551f164a-7c6b-4ca4-8f34-ffd75bcb5d0a,grp_027,60000,14.0,2023-10-12,2026-09-26,Repaid,0.0,551f164a-7c6b-4ca4-8f34-ffd75bcb5d0a,system,system,2023-10-12 00:00:00,2023-10-12 00:00:00,tenant_001
b40cd99e-2efa-43c0-b29e-5e22ed4641cb,551f164a-7c6b-4ca4-8f34-ffd75bcb5d0a,grp_027,15000,10.0,2023-01-05,2024-06-28,Repaid,0.0,551f164a-7c6b-4ca4-8f34-ffd75bcb5d0a,system,system,2023-01-05 00:00:00,2023-01-05 00:00:00,tenant_001
218f6e55-0e1b-4f4a-8949-78da4f280440,bf39be17-9410-40f5-86c7-cfb15c78ec91,grp_021,100000,10.0,2021-03-27,2024-03-11,Repaid,0.0,bf39be17-9410-40f5-86c7-cfb15c78ec91,system,system,2021-03-27 00:00:00,2021-03-27 00:00:00,tenant_001
36e78065-4a2b-4845-bc54-b9ac5b56b5c0,ca804d6f-a196-43ab-a9ee-f6b949d58d95,grp_019,25000,14.0,2024-03-19,2025-03-14,Repaid,0.0,ca804d6f-a196-43ab-a9ee-f6b949d58d95,system,system,2024-03-19 00:00:00,2024-03-19 00:00:00,tenant_001
091be25b-2062-4098-9195-3ee8e24a7757,49e26f89-1b51-4fc5-a913-1bc0cb010629,grp_050,30000,14.0,2022-02-23,2022-08-22,Active,10000.0,49e26f89-1b51-4fc5-a913-1bc0cb010629,system,system,2022-02-23 00:00:00,2022-02-23 00:00:00,tenant_001
f4087afa-ba6e-480a-b300-f33971bfd27e,3659e116-bf8f-42e0-a226-1fda6f4fa2d1,grp_019,40000,16.0,2021-02-23,2023-02-13,Repaid,0.0,3659e116-bf8f-42e0-a226-1fda6f4fa2d1,system,system,2021-02-23 00:00:00,2021-02-23 00:00:00,tenant_001
d93fa872-a9f4-4b14-b286-866f87f38423,2d0fe78e-d464-4f33-80c6-2a8b45b63b6b,grp_021,25000,12.0,2024-08-29,2026-02-20,Repaid,0.0,2d0fe78e-d464-4f33-80c6-2a8b45b63b6b,system,system,2024-08-29 00:00:00,2024-08-29 00:00:00,tenant_001
8af28111-3a5c-49bd-919e-85719082ec85,b44e4ed7-f8e3-4151-96bb-44e2bdd8313d,grp_025,75000,14.0,2024-02-18,2025-08-11,Repaid,0.0,b44e4ed7-f8e3-4151-96bb-44e2bdd8313d,system,system,2024-02-18 00:00:00,2024-02-18 00:00:00,tenant_001
a6354c61-0c51-46cf-8c59-21829af82318,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,grp_046,150000,12.0,2025-04-03,2026-03-29,Active,112500.0,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,system,system,2025-04-03 00:00:00,2025-04-03 00:00:00,tenant_001
b836040f-8b39-4c91-8a31-1637a203dea0,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,grp_046,5000,14.0,2023-04-02,2023-09-29,Repaid,0.0,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,system,system,2023-04-02 00:00:00,2023-04-02 00:00:00,tenant_001
5c970dac-09ec-48d1-84bc-e31b06f7bea7,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,grp_046,125000,16.0,2025-03-30,2026-09-21,Repaid,0.0,76b60a9a-1ab2-4ec3-b327-42548f6d6f9c,system,system,2025-03-30 00:00:00,2025-03-30 00:00:00,tenant_001
28a15f01-4b96-47a1-ae1a-5ab8960868f5,c82dcdf7-40c5-4c3f-8ea0-2e978ec7bff3,grp_007,15000,10.0,2023-05-09,2025-04-28,Active,7500.0,c82dcdf7-40c5-4c3f-8ea0-2e978ec7bff3,system,system,2023-05-09 00:00:00,2023-05-09 00:00:00,tenant_001
54616f5f-5dcd-49bd-86f9-93e0f6cd07e8,2a63fa1f-075d-44f6-a94c-c0e1738fe9a1,grp_042,5000,12.0,2026-02-01,2028-01-22,Repaid,0.0,2a63fa1f-075d-44f6-a94c-c0e1738fe9a1,system,system,2026-02-01 00:00:00,2026-02-01 00:00:00,tenant_001
4833eadf-831a-43a8-90ca-51438874ab55,8d8343c3-3385-43f6-8189-f560d8f94ff3,grp_040,50000,16.0,2024-09-24,2025-09-19,Repaid,0.0,8d8343c3-3385-43f6-8189-f560d8f94ff3,system,system,2024-09-24 00:00:00,2024-09-24 00:00:00,tenant_001
26ee5803-12e9-4284-adcb-511f6091e2d0,8d8343c3-3385-43f6-8189-f560d8f94ff3,grp_040,10000,12.0,2025-10-25,2026-10-20,Active,9166.67,8d8343c3-3385-43f6-8189-f560d8f94ff3,system,system,2025-10-25 00:00:00,2025-10-25 00:00:00,tenant_001
d286bfee-7a4b-47b7-9b93-f878bc9a6458,8d8343c3-3385-43f6-8189-f560d8f94ff3,grp_040,75000,10.0,2023-04-02,2024-09-23,Repaid,0.0,8d8343c3-3385-43f6-8189-f560d8f94ff3,system,system,2023-04-02 00:00:00,2023-04-02 00:00:00,tenant_001
1ab321bc-308b-4a4b-bb6f-429751625da1,8d8343c3-3385-43f6-8189-f560d8f94ff3,grp_040,15000,12.0,2024-01-25,2027-01-09,Overdue,5099.18,8d8343c3-3385-43f6-8189-f560d8f94ff3,system,system,2024-01-25 00:00:00,2024-01-25 00:00:00,tenant_001
d4648978-bb9a-4dc4-860d-21f18fb14a24,6c78fef5-08cc-4c02-bc17-f897c07a725c,grp_021,25000,12.0,2025-07-30,2028-07-14,Repaid,0.0,6c78fef5-08cc-4c02-bc17-f897c07a725c,system,system,2025-07-30 00:00:00,2025-07-30 00:00:00,tenant_001
35d324a0-620e-4f7d-baee-07bfccca2cf9,8c33161b-347e-42c9-b62a-49d73cb0133d,grp_019,20000,12.0,2022-11-23,2025-11-07,Active,4444.44,8c33161b-347e-42c9-b62a-49d73cb0133d,system,system,2022-11-23 00:00:00,2022-11-23 00:00:00,tenant_001
ce58e1a0-e829-4abe-8522-59b5f008c9bf,8c33161b-347e-42c9-b62a-49d73cb0133d,grp_019,5000,14.0,2022-08-23,2023-08-18,Repaid,0.0,8c33161b-347e-42c9-b62a-49d73cb0133d,system,system,2022-08-23 00:00:00,2022-08-23 00:00:00,tenant_001
504301c7-582f-423d-b523-1ba96fa21b50,8c33161b-347e-42c9-b62a-49d73cb0133d,grp_019,5000,14.0,2023-12-13,2024-06-10,Repaid,0.0,8c33161b-347e-42c9-b62a-49d73cb0133d,system,system,2023-12-13 00:00:00,2023-12-13 00:00:00,tenant_001
7d2c95c8-03cc-47e7-87bf-34c71dcc486e,96839c38-fac7-4c72-90f4-6d07501cc64d,grp_015,60000,10.0,2024-11-20,2026-05-14,Active,13333.33,96839c38-fac7-4c72-90f4-6d07501cc64d,system,system,2024-11-20 00:00:00,2024-11-20 00:00:00,tenant_001
a943e608-e474-4bac-abde-048ec9400459,139925ac-1463-4735-bb51-a63257f72e9a,grp_022,20000,14.0,2024-04-23,2025-10-15,Repaid,0.0,139925ac-1463-4735-bb51-a63257f72e9a,system,system,2024-04-23 00:00:00,2024-04-23 00:00:00,tenant_001
edf1f8ad-314f-4ac2-9629-28ef4d7d1914,f0ff8af2-dc48-4cba-afd4-3bacc3ddee3a,grp_046,100000,10.0,2023-11-27,2026-11-11,Repaid,0.0,f0ff8af2-dc48-4cba-afd4-3bacc3ddee3a,system,system,2023-11-27 00:00:00,2023-11-27 00:00:00,tenant_001
92e8d3cb-020a-4f7a-abe0-949d5c4e164f,30862a3d-e34e-4cf5-bcd8-c964567eb33a,grp_031,60000,16.0,2021-12-20,2023-12-10,Repaid,0.0,30862a3d-e34e-4cf5-bcd8-c964567eb33a,system,system,2021-12-20 00:00:00,2021-12-20 00:00:00,tenant_001
a96f0e9b-2467-4d52-add8-c7761b605a27,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,grp_044,25000,10.0,2023-01-23,2024-07-16,Repaid,0.0,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,system,system,2023-01-23 00:00:00,2023-01-23 00:00:00,tenant_001
e411adf0-27b3-4b6c-9f70-62e15f06ca91,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,grp_044,5000,12.0,2022-06-02,2025-05-17,Active,4444.44,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,system,system,2022-06-02 00:00:00,2022-06-02 00:00:00,tenant_001
a45bed19-4b18-4d55-bd63-a541cb91b0c1,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,grp_044,40000,14.0,2021-11-16,2022-11-11,Active,30000.0,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,system,system,2021-11-16 00:00:00,2021-11-16 00:00:00,tenant_001
3c9cf75b-2215-4e9b-8dbd-0447fa61019d,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,grp_044,20000,14.0,2021-05-14,2022-11-05,Repaid,0.0,51f1dc30-8d13-4cef-8aa5-d2ba4cca3d6c,system,system,2021-05-14 00:00:00,2021-05-14 00:00:00,tenant_001
f72ea507-ce38-4c7e-a4c4-1993e51c38e4,d4f3ef6c-fe56-42ae-a1a7-8ae3b3cf9532,grp_004,50000,12.0,2025-09-06,2026-09-01,Active,16666.67,d4f3ef6c-fe56-42ae-a1a7-8ae3b3cf9532,system,system,2025-09-06 00:00:00,2025-09-06 00:00:00,tenant_001
5053b6a2-b8a3-4936-b68f-030745bc2f24,d4f3ef6c-fe56-42ae-a1a7-8ae3b3cf9532,grp_004,30000,14.0,2025-04-06,2026-04-01,Repaid,0.0,d4f3ef6c-fe56-42ae-a1a7-8ae3b3cf9532,system,system,2025-04-06 00:00:00,2025-04-06 00:00:00,tenant_001
43e7f5e6-7169-4ab1-b4b9-8bfcc01b7dfa,ba68b974-1782-4f62-a330-66a932878ab8,grp_018,100000,16.0,2025-11-12,2027-05-06,Active,50000.0,ba68b974-1782-4f62-a330-66a932878ab8,system,system,2025-11-12 00:00:00,2025-11-12 00:00:00,tenant_001
c126e145-2de0-4614-a99d-baaa63b50089,12646e9d-23d9-491c-862c-d43d348f30ac,grp_049,5000,10.0,2022-06-11,2023-06-06,Repaid,0.0,12646e9d-23d9-491c-862c-d43d348f30ac,system,system,2022-06-11 00:00:00,2022-06-11 00:00:00,tenant_001
bb7edeb9-6c7f-4487-9e04-01ad046bc852,12646e9d-23d9-491c-862c-d43d348f30ac,grp_049,50000,12.0,2021-12-22,2024-12-06,Active,25000.0,12646e9d-23d9-491c-862c-d43d348f30ac,system,system,2021-12-22 00:00:00,2021-12-22 00:00:00,tenant_001
7d73c3a2-6951-4908-a3cb-07e42dd84af1,b4a43518-b52e-40cb-8481-a436ef1b0d84,grp_044,15000,16.0,2022-01-27,2023-07-21,Repaid,0.0,b4a43518-b52e-40cb-8481-a436ef1b0d84,system,system,2022-01-27 00:00:00,2022-01-27 00:00:00,tenant_001
0ade0dae-e93a-4f96-9250-97d8dde6911a,2be3aa7c-8412-4aee-b877-e2a987a530df,grp_036,50000,14.0,2022-04-16,2022-10-13,Repaid,0.0,2be3aa7c-8412-4aee-b877-e2a987a530df,system,system,2022-04-16 00:00:00,2022-04-16 00:00:00,tenant_001
ac972bc8-7a75-4be1-a296-9f040d7d0c80,2be3aa7c-8412-4aee-b877-e2a987a530df,grp_036,25000,12.0,2021-10-17,2022-04-15,Repaid,0.0,2be3aa7c-8412-4aee-b877-e2a987a530df,system,system,2021-10-17 00:00:00,2021-10-17 00:00:00,tenant_001
dae45e06-a057-45ae-8665-f24984dd6ae6,2be3aa7c-8412-4aee-b877-e2a987a530df,grp_036,5000,16.0,2022-10-04,2025-09-18,Repaid,0.0,2be3aa7c-8412-4aee-b877-e2a987a530df,system,system,2022-10-04 00:00:00,2022-10-04 00:00:00,tenant_001
96b287b1-5337-4da0-b8f2-6e7125b02411,2dcdf04c-c068-4adf-b0fe-843c2ae3ee1d,grp_042,60000,14.0,2025-03-05,2027-02-23,Repaid,0.0,2dcdf04c-c068-4adf-b0fe-843c2ae3ee1d,system,system,2025-03-05 00:00:00,2025-03-05 00:00:00,tenant_001
cd862d8e-d81d-4843-b53e-57c962cfb9ad,41d33880-13f1-4348-b6b1-0f2a16e60198,grp_020,10000,14.0,2025-01-31,2027-01-21,Repaid,0.0,41d33880-13f1-4348-b6b1-0f2a16e60198,system,system,2025-01-31 00:00:00,2025-01-31 00:00:00,tenant_001
cd9f6e52-db4d-4663-bc9c-b13216787983,41d33880-13f1-4348-b6b1-0f2a16e60198,grp_020,25000,16.0,2022-10-11,2024-09-30,Repaid,0.0,41d33880-13f1-4348-b6b1-0f2a16e60198,system,system,2022-10-11 00:00:00,2022-10-11 00:00:00,tenant_001
da8d6eb5-6451-4d33-9cee-2b850d5427eb,41d33880-13f1-4348-b6b1-0f2a16e60198,grp_020,40000,14.0,2022-09-11,2023-09-06,Active,6666.67,41d33880-13f1-4348-b6b1-0f2a16e60198,system,system,2022-09-11 00:00:00,2022-09-11 00:00:00,tenant_001
